,Unnamed: 0,PriorityID,label,text,label_pr_low,label_pr_norm,label_pr_high,label_pr_crit
974,974,Normal,1,,0,1,0,0
975,975,Normal,1,client received the attached error when trying to efile in gsc in the company which uses their server titled  ap .  they get no errors when trying to efile through gsc for their other companies  just on the  ap  server.  i uploaded logs and data.  can we track this error down according to server name  ap  when looking at the logs,0,1,0,0
976,976,Normal,1,client received the attached error when trying to efile in gsc in the company which uses their server titled  ap .  they get no errors when trying to efile through gsc for their other companies  just on the  ap  server.  i uploaded logs and data.  can we track this error down according to server name  ap   and company name  wfs construction company  lc  when looking at the logs   see client email below.      original message      from  votrain  denise m.  mailto dmvotrain  sent  tuesday  january      pm to  clientswsupport subject  denise votrain   new company    wizard doesn t work     we have a company that s running it s first quarter and year end.  i m trying to run  but i m getting the attached error.  i think i need to run an update on this new company  but i don t know what to do. can someone help   ap   wfs construction company  lc  thanks  denise,0,1,0,0
977,977,Normal,1,working on this,0,1,0,0
978,978,Normal,1,called and lvm for denise to contact me. the logs are for company ap  and i need to see the logs for ap. will need to remote in to get them manually.,0,1,0,0
979,979,Normal,1,good morning denise   i wanted to see if you have time for me to remote in to your computer today  the error that you have encountered happens when using the database ap  and i need to grab the log files for that database.  please let me know when you have time to do this.  thank you   stephen smith clientswsupport      ext,0,1,0,0
980,980,Normal,1,i just uploaded data from ap database for you to review   thanks  denise,0,1,0,0
981,981,Normal,1,reviewed the logs. many many gs tables are missing. i called denise and asked if this was a new company which had been added after the gsc installation. yes  it had. i emailed her a copy of s  filingcenter files to be wrapped in installer for solomon gsscripts.sql to be run against the new db  ap,0,1,0,0
982,982,Normal,1,denise   attached is the sql script i mentioned. just run this against the new ap database  and that should correct the issue.  please let me know if you continue to run into difficulty.  thank you    stephen smith clientswsupport      ext,0,1,0,0
983,983,Normal,1,this worked just fine   thanks a lot for your help.  denise,0,1,0,0
984,984,Normal,1,closing this. issue resolved.,0,1,0,0
985,985,Normal,1,auto confirmed fix.  survey sent to,0,1,0,0
986,986,Normal,1,created,0,1,0,0
987,987,Normal,1,client called requesting assistance on how to make her emps access their ws on ed. i walked them the gsc upload process and informed them that the ed w  wizard piece is being worked on and will notify them when it becomes available.,0,1,0,0
988,988,Normal,1,created,0,1,0,0
989,989,Normal,1,spoke to joyce  her paystubs hadent uploaded for    or   . her sycn has never run automatically. i remoted in and we ran the connector mnaually and it synced. then we set the task to run during the day when her computer is running. she hsould be fine now.   i was looking at my companies and both of them have the same name.  why   can i correct this   when you use a logo and can you have a different one for each company   do you have to put it on each pay stub  joyce desotel health enterprises                  information from eset nod antivirus  version of virus signature database                 the message was checked by eset nod antivirus.,0,1,0,0
